Frequency,N8671,N8768,N8774,N8775,N8808,N8826,N8931,N8937,N8979,N8983,N9025,N9027,N9032,N9089,N9132,N9135
109.64163208,0.000642383412924,0.0352566838264,0.0172584764659,0.0261291284114,0.0532780922949,0.0681524798274,0.0786115378141,0.0738677307963,0.00444168271497,0.00245746644214,0.084554888308,0.0820736736059,0.0444764830172,0.0858859196305,0.0103198392317,0.0611368007958
109.949554443,0.000645799329504,0.0353613123298,0.017323050648,0.0262180883437,0.0533887706697,0.0682318806648,0.0786415114999,0.0739215165377,0.00446139322594,0.00246889633127,0.0845469906926,0.0820804014802,0.0445882305503,0.0858695283532,0.0103637408465,0.0612342469394
110.253288269,0.000649228924885,0.0354669392109,0.0173880718648,0.0263077523559,0.0535010434687,0.0683133527637,0.0786738470197,0.0739775374532,0.00448120897636,0.00248038233258,0.0845415890217,0.0820895582438,0.044701281935,0.0858556702733,0.0104078864679,0.0613335482776
110.553009033,0.000652674178127,0.0355736389756,0.0174535810947,0.0263981819153,0.0536150038242,0.0683969780803,0.0787086188793,0.0740358829498,0.00450114253908,0.00249193236232,0.0845387503505,0.082101225853,0.0448157116771,0.0858443751931,0.0104523049667,0.0614347867668
110.848854065,0.000656137592159,0.0356814973056,0.0175196211785,0.0264894403517,0.0537307374179,0.068482875824,0.0787459015846,0.074096634984,0.00452120741829,0.00250355503522,0.0845385119319,0.0821154788136,0.0449316240847,0.0858356952667,0.0104970242828,0.0615380704403
111.140975952,0.000659621378873,0.0357905812562,0.0175862442702,0.0265815928578,0.0538483671844,0.0685711205006,0.0787857994437,0.0741598978639,0.00454141851515,0.00251525873318,0.0845409631729,0.082132384181,0.0450491048396,0.0858297049999,0.0105420770124,0.0616435073316
111.429504395,0.00066312821582,0.0359009951353,0.0176535006613,0.0266747083515,0.0539679974318,0.0686618536711,0.0788284018636,0.0742257833481,0.00456179212779,0.00252705300227,0.0845461860299,0.0821520462632,0.045168261975,0.0858264937997,0.0105874948204,0.06175121665
111.714569092,0.000666660722345,0.0360128283501,0.0177214387804,0.0267688725144,0.0540897548199,0.0687552019954,0.0788738280535,0.0742944180965,0.00458234362304,0.00253894762136,0.0845542773604,0.0821745619178,0.0452892109752,0.0858261287212,0.0106333149597,0.0618613325059
111.996284485,0.00067022186704,0.0361261889338,0.0177901219577,0.0268641598523,0.0542137846351,0.0688513144851,0.078922227025,0.0743659511209,0.00460309162736,0.00255095306784,0.0845653489232,0.0822000652552,0.0454120747745,0.085828743875,0.0106795718893,0.0619739927351
112.274772644,0.000673814560287,0.0362411923707,0.017859607935,0.0269606634974,0.0543402321637,0.0689503401518,0.0789737328887,0.0744405314326,0.00462405383587,0.00256308051758,0.0845795348287,0.0822286829352,0.0455369874835,0.085834428668,0.0107263075188,0.0620893612504
112.550140381,0.000677442119922,0.0363579541445,0.0179299693555,0.0270584784448,0.0544692613184,0.0690524801612,0.0790285170078,0.0745183229446,0.00464525213465,0.00257534231059,0.0845969840884,0.0822605714202,0.0456640981138,0.085843347013,0.0107735656202,0.0622076094151
112.822479248,0.000681108154822,0.0364766232669,0.0180012769997,0.0271577145904,0.0546010546386,0.0691579207778,0.0790867730975,0.0745995417237,0.00466670747846,0.00258775148541,0.0846178531647,0.0822959169745,0.0457935631275,0.0858556479216,0.0108213946223,0.0623289309442
113.091896057,0.000684816623107,0.0365973412991,0.0180736128241,0.0272584855556,0.0547358170152,0.0692668780684,0.0791486948729,0.0746843889356,0.00468844501302,0.00260032247752,0.0846423283219,0.0823348984122,0.045925565064,0.0858715027571,0.0108698438853,0.0624535419047
113.358482361,0.00068857165752,0.0367202721536,0.0181470662355,0.027360919863,0.0548737682402,0.0693795979023,0.0792145356536,0.0747731029987,0.00471049034968,0.00261307135224,0.0846706330776,0.0823777616024,0.0460603013635,0.0858911350369,0.0109189711511,0.0625816807151
113.622314453,0.000692377914675,0.0368455983698,0.0182217340916,0.0274651609361,0.0550151504576,0.069496370852,0.07928455621,0.0748659819365,0.00473287329078,0.00262601487339,0.0847029983997,0.0824247375131,0.0461979843676,0.0859147384763,0.010968837887,0.0627136081457
113.883483887,0.000696240575053,0.0369735211134,0.0182977225631,0.0275713615119,0.0551602505147,0.069617472589,0.0793590545654,0.0749632939696,0.00475562596694,0.00263917259872,0.0847396850586,0.0824761167169,0.0463388599455,0.0859425887465,0.0110195148736,0.0628496184945
114.142066956,0.000700165284798,0.037104267627,0.0183751545846,0.0276797004044,0.0553093627095,0.0697432681918,0.0794383436441,0.0750654116273,0.00477878376842,0.00265256501734,0.0847810134292,0.0825322046876,0.0464831963181,0.0859749764204,0.0110710766166,0.062990039587
114.398139954,0.000704158446752,0.0372380875051,0.0184541624039,0.027790363878,0.0554628297687,0.0698741450906,0.0795228108764,0.0751726850867,0.00480238674209,0.00266621657647,0.0848273038864,0.0825933739543,0.0466312915087,0.0860122218728,0.0111236087978,0.0631352439523
114.651779175,0.000708227045834,0.0373752601445,0.0185348987579,0.0279035773128,0.0556210391223,0.0700105205178,0.0796128809452,0.0752855688334,0.00482647959143,0.00268015335314,0.0848789587617,0.0826600044966,0.0467834882438,0.0860547050834,0.011177206412,0.0632856413722
114.903038025,0.000712379114702,0.0375161059201,0.018617529422,0.0280195828527,0.0557844340801,0.0701528787613,0.0797090306878,0.0754045471549,0.00485111260787,0.0026944053825,0.0849364027381,0.0827325806022,0.0469401702285,0.086102835834,0.0112319774926,0.063441708684
115.151992798,0.000716623733751,0.0376609824598,0.0187022462487,0.0281386598945,0.0559534989297,0.0703017935157,0.0798118039966,0.0755301639438,0.00487634120509,0.00270900549367,0.0850001499057,0.0828115940094,0.0471017584205,0.0861570909619,0.0112880421802,0.0636039674282
115.398704529,0.000720971089322,0.0378102995455,0.0187892690301,0.0282611157745,0.05612879619,0.0704578831792,0.0799218192697,0.0756630599499,0.00490223104134,0.0027239928022,0.085070759058,0.0828976556659,0.0472687520087,0.0862180292606,0.0113455364481,0.0637730285525
115.643234253,0.000725432822946,0.0379645116627,0.01887883991,0.0283873192966,0.0563109628856,0.0706218779087,0.0800397843122,0.075803950429,0.00492885569111,0.0027394099161,0.0851488783956,0.0829914361238,0.0474417135119,0.0862862616777,0.0114046204835,0.0639495775104
115.885635376,0.000730022205971,0.038124166429,0.0189712475985,0.02851767838,0.0565007403493,0.0707946047187,0.0801665261388,0.0759536772966,0.00495629804209,0.00275530759245,0.0852352678776,0.0830937176943,0.0476212762296,0.0863625183702,0.0114654731005,0.0641344040632
116.125968933,0.000734754954465,0.0382898747921,0.0190668161958,0.0286526679993,0.0566989667714,0.0709770098329,0.0803029686213,0.0761131718755,0.00498465588316,0.00277174287476,0.0853307768703,0.0832053944468,0.0478081926703,0.0864476263523,0.0115282991901,0.0643284395337
116.364273071,0.000739648879971,0.0384623482823,0.0191659275442,0.0287928376347,0.0569066330791,0.0711702108383,0.0804501995444,0.0762835592031,0.00501404190436,0.00278878305107,0.085436411202,0.0833275094628,0.0480033196509,0.0865425392985,0.0115933408961,0.0645327195525
116.600616455,0.000744725053664,0.0386424213648,0.0192690249532,0.0289388336241,0.0571248829365,0.0713754966855,0.0806095153093,0.0764661356807,0.00504458788782,0.00280650611967,0.0855533406138,0.0834612771869,0.048207655549,0.0866483747959,0.0116608813405,0.0647485032678
116.835037231,0.000750007922761,0.0388310775161,0.0193766262382,0.0290914103389,0.0573550648987,0.0715943872929,0.0807823613286,0.0766624063253,0.0050764484331,0.00282500451431,0.0856829285622,0.0836081132293,0.0484223775566,0.0867664441466,0.0117312464863,0.0649772286415
117.067581177,0.000755526940338,0.0390294678509,0.0194893497974,0.029251459986,0.0575987622142,0.0718286707997,0.0809705331922,0.0768741592765,0.00510980607942,0.00284438603558,0.0858267843723,0.0837697014213,0.0486488901079,0.086898304522,0.0118048302829,0.0652206093073
117.298301697,0.000761316972785,0.0392389781773,0.0196079276502,0.0294200479984,0.0578578822315,0.0720804780722,0.0811761021614,0.0771035328507,0.00514488015324,0.00286478106864,0.0859868079424,0.0839480385184,0.0488888509572,0.0870457589626,0.011882096529,0.0654807016253
117.527229309,0.000767420046031,0.0394612550735,0.0197332426906,0.0295984540135,0.0581346862018,0.0723523721099,0.0814015716314,0.0773530676961,0.00518193189055,0.00288634607568,0.0861653015018,0.0841454938054,0.0491442345083,0.0872110128403,0.0119636040181,0.065759934485
117.754417419,0.000773887208197,0.0396983101964,0.0198663640767,0.0297882203013,0.05843193084,0.0726474374533,0.0816499516368,0.0776258334517,0.00522128166631,0.00290927058086,0.0863650068641,0.0843649506569,0.0494174621999,0.0873967036605,0.012050033547,0.0660612881184
117.979896545,0.000780781148933,0.0399525947869,0.020008597523,0.0299912523478,0.0587529763579,0.0729694515467,0.0819249376655,0.0779256075621,0.0052633183077,0.00293378671631,0.0865892842412,0.0846099033952,0.049711484462,0.0876060351729,0.0121422186494,0.0663883462548
118.203712463,0.000788179750089,0.0402271486819,0.0201615653932,0.0302098914981,0.0591019764543,0.0733230635524,0.0822310596704,0.078257009387,0.00530852703378,0.00296018365771,0.086842238903,0.0848846659064,0.0500299409032,0.0878429487348,0.0122411865741,0.0667456015944
118.425895691,0.000796180509496,0.0405257605016,0.0203272923827,0.0304470714182,0.0594841316342,0.0737140849233,0.0825739428401,0.078625805676,0.00535751366988,0.00298882229254,0.0871289968491,0.0851945877075,0.0503773875535,0.0881123319268,0.0123482309282,0.0671386271715
118.646484375,0.000804907875136,0.0408532507718,0.0205083545297,0.0307065173984,0.05990601331,0.0741498544812,0.0829607322812,0.0790392905474,0.0054110493511,0.00302016269416,0.0874560251832,0.085546426475,0.0507595874369,0.0884203314781,0.0124649917707,0.0675744786859
118.865509033,0.00081452250015,0.0412158071995,0.0207080636173,0.0309930238873,0.0603760778904,0.0746398195624,0.0834005475044,0.0795068144798,0.0054701291956,0.00305479904637,0.0878315269947,0.0859488099813,0.051183976233,0.0887748152018,0.0125935841352,0.0680621936917
119.083015442,0.000825235329103,0.0416215397418,0.020930763334,0.0313128679991,0.060905367136,0.0751962587237,0.0839052498341,0.0800405442715,0.00553605612367,0.00309350877069,0.0882662162185,0.0864129588008,0.0516602508724,0.0891859531403,0.012736780569,0.0686136260629
119.29901886,0.000837329076603,0.042081259191,0.0211822483689,0.0316744185984,0.061508603394,0.0758355259895,0.0844905823469,0.0806566551328,0.00561057496816,0.00313733518124,0.0887742340565,0.0869537368417,0.0522013418376,0.0896672159433,0.0128982868046,0.0692445039749
119.513565063,0.000851191056427,0.0426096953452,0.0214704312384,0.0320891030133,0.0622058175504,0.0765798538923,0.0851779058576,0.0813771039248,0.00569606944919,0.00318770250306,0.0893746614456,0.087591253221,0.0528248734772,0.0902367308736,0.0130831673741,0.0699762552977
119.726676941,0.000867365160957,0.0432274676859,0.0218063890934,0.0325729139149,0.0630249977112,0.0774602219462,0.0859969034791,0.0822324231267,0.00579588161781,0.00324661098421,0.0900940224528,0.088353395462,0.0535554625094,0.0909196734428,0.013298519887,0.0708387419581
119.93838501,0.000886639405508,0.0439642891288,0.0222061052918,0.0331488996744,0.0640064403415,0.0785211697221,0.0869900882244,0.0832664743066,0.00591484317556,0.00331695238128,0.0909701138735,0.0892801135778,0.054428588599,0.091751858592,0.0135545972735,0.0718749240041
120.148712158,0.000910196162295,0.0448645614088,0.0226934906095,0.0338515415788,0.0652102679014,0.0798290148377,0.0882206335664,0.0845444500446,0.00606019143015,0.00340305990539,0.0920589417219,0.0904305651784,0.0554972030222,0.0927862673998,0.0138667523861,0.0731488838792
120.357696533,0.000939889869187,0.0459975786507,0.0233058985323,0.0347346626222,0.0667302086949,0.081486992538,0.0897866338491,0.0861677229404,0.00624324986711,0.00351171917282,0.0934470668435,0.0918964073062,0.0568439140916,0.094104655087,0.0142590031028,0.0747603848577
120.565353394,0.000978788011707,0.0474775284529,0.0241049397737,0.0358870029449,0.0687205865979,0.0836647748947,0.091848783195,0.0883026346564,0.00648272084072,0.00365413655527,0.0952758416533,0.0938275977969,0.0586047358811,0.095840267837,0.0147709911689,0.0768735185266
120.771713257,0.00103232287802,0.049505867064,0.0251993816346,0.0374651923776,0.0714534148574,0.0866611376405,0.0946894586086,0.0912417694926,0.00681166071445,0.00385012640618,0.0977925434709,0.0964869856834,0.0610195472836,0.0982256680727,0.0154727837071,0.0797774121165
120.976799011,0.00111099763308,0.0524710416794,0.026799030602,0.0397712774575,0.0754530280828,0.0910515189171,0.0988513752818,0.0955481156707,0.007293892093,0.00413793884218,0.101470544934,0.100378759205,0.0645507127047,0.101704999804,0.0164996311069,0.0840290188789
121.180641174,0.00123759463895,0.0572142265737,0.0293582547456,0.0434594415128,0.0818550810218,0.0980823561549,0.105508588254,0.102440401912,0.00806769356132,0.00460041873157,0.107329659164,0.106591612101,0.0701995566487,0.107232376933,0.0181446243078,0.0908347219229
121.383255005,0.00146881316323,0.0658290609717,0.0340073108673,0.0501574836671,0.093488946557,0.110862568021,0.117589101195,0.11495885998,0.00947699230164,0.00544345192611,0.117903396487,0.117836512625,0.080459356308,0.11717004329,0.021137021482,0.103201545775
121.584663391,0.00193052587565,0.0829769447446,0.0432584099472,0.0634869635105,0.116671197116,0.136357843876,0.14167009294,0.139925941825,0.0122852250934,0.00712336273864,0.138863220811,0.140198349953,0.100888594985,0.136780902743,0.027097189799,0.127854421735
121.784896851,0.000687744526658,0.0376770608127,0.0186685267836,0.0281786788255,0.0559061206877,0.0701958313584,0.079831674695,0.0755192711949,0.00475962087512,0.00259539252147,0.0853440240026,0.083022236824,0.0471562631428,0.0866819694638,0.011186376214,0.0635836347938
121.786842346,0.000644038664177,0.0361023433506,0.0178075842559,0.0269475728273,0.0538146756589,0.067939452827,0.0777213349938,0.0733247101307,0.00449485797435,0.00243436009623,0.0834806337953,0.081054776907,0.0452977567911,0.0849104449153,0.0106289153919,0.0613820254803
121.788803101,0.000600285187829,0.0345277674496,0.0169458184391,0.0257160663605,0.0517262741923,0.065688572824,0.0756147801876,0.0711351186037,0.0042296978645,0.00227274326608,0.0816152989864,0.0790883302689,0.0434407517314,0.0831338092685,0.0100709153339,0.0591847896576
121.790786743,0.000556602783035,0.0329571850598,0.016085267067,0.0244871322066,0.049646217376,0.0634488016367,0.0735168159008,0.0689557641745,0.00396478967741,0.00211087451316,0.079751573503,0.0771269500256,0.0415898710489,0.081355124712,0.00951373577118,0.0569974966347
121.792778015,0.000513129634783,0.0313947796822,0.0152281569317,0.0232640244067,0.0475801937282,0.0612261481583,0.0714324042201,0.0667921304703,0.00370086496696,0.00194912345614,0.0778931006789,0.0751748904586,0.0397501327097,0.0795775726438,0.00895888544619,0.0548260696232
121.794784546,0.000470030412544,0.0298450980335,0.0143769448623,0.0220502931625,0.0455343276262,0.0590269118547,0.0693667307496,0.0646499842405,0.00343875563703,0.00178791012149,0.0760436505079,0.0732364878058,0.0379269346595,0.0778043940663,0.00840805005282,0.0526768192649
121.796813965,0.000427506776759,0.0283130854368,0.0135343438014,0.0208498369902,0.043515175581,0.0568577460945,0.0673251226544,0.0625353083014,0.00317942746915,0.00162772205658,0.0742070674896,0.0713162273169,0.0361261367798,0.0760389119387,0.00786312576383,0.0505564436316
121.798851013,0.000385813938919,0.0268041733652,0.0127033842728,0.0196669623256,0.0415297858417,0.0547256171703,0.0653130635619,0.0604543238878,0.00292402179912,0.00146914389916,0.0723872631788,0.0694186389446,0.0343540534377,0.0742845013738,0.00732627976686,0.0484720468521
121.80091095,0.000345287407981,0.025324318558,0.0118874795735,0.0185064580292,0.0395857356489,0.0526378042996,0.0633361116052,0.0584134012461,0.00267392233945,0.00131290615536,0.0705881640315,0.0675483345985,0.032617572695,0.0725445821881,0.00680002197623,0.0464311428368
121.802986145,0.000306385045405,0.023880103603,0.0110905133188,0.0173736680299,0.0376911349595,0.0506018847227,0.0613999627531,0.0564191043377,0.00243084831163,0.0011599692516,0.0688137561083,0.0657099559903,0.0309241563082,0.0708225890994,0.00628730282187,0.0444416552782
121.805076599,0.000269753974862,0.0224788282067,0.0103169567883,0.0162746272981,0.0358546860516,0.0486256889999,0.0595102980733,0.0544780939817,0.00219699600711,0.00101167103276,0.0670679658651,0.0639081150293,0.02928192541,0.0691219344735,0.00579164596274,0.0425119139254
121.807189941,0.000236330524785,0.0211286004633,0.009572009556,0.0152161633596,0.034085676074,0.0467172674835,0.0576727986336,0.0525970943272,0.00197523809038,0.000869994924869,0.0653547123075,0.0621474124491,0.0276997182518,0.0674460232258,0.00531732244417,0.0406506285071
121.809318542,0.00020746672817,0.0198384579271,0.00886176712811,0.0142060471699,0.0323939993978,0.0448848195374,0.0558930784464,0.0507828369737,0.00176939577796,0.000738063186873,0.0636778101325,0.0604323223233,0.0261871181428,0.0657982006669,0.0048695653677,0.0388668403029
121.811462402,0.000185008568224,0.0186184346676,0.00819340441376,0.0132531104609,0.0307900700718,0.0431365966797,0.0541766248643,0.0490419715643,0.00158456119243,0.000621002691332,0.062041003257,0.0587672255933,0.024754466489,0.0641817376018,0.00445480179042,0.0371698476374
121.81362915,0.000171097766724,0.017479589209,0.00757533917204,0.0123673407361,0.0292847640812,0.0414807982743,0.0525287203491,0.0473809838295,0.00142734660767,0.000527174794115,0.0604478679597,0.0571563020349,0.0234128199518,0.0625998079777,0.00408085389063,0.0355690717697
121.815811157,0.000167400648934,0.0164339225739,0.00701729394495,0.0115598449484,0.0278891995549,0.0399254076183,0.0509543716908,0.0458060652018,0.00130570679903,0.000468545098556,0.0589018203318,0.0556035153568,0.0221737734973,0.0610554628074,0.00375695084222,0.0340739190578
121.818016052,0.000174050714122,0.0154941100627,0.00653012935072,0.0108426194638,0.0266144517809,0.0384779796004,0.0494581982493,0.0443230085075,0.00122773426119,0.00045630033128,0.0574060492218,0.05411253497,0.0210491977632,0.0595515966415,0.00349329854362,0.0326934829354
121.820243835,0.000189437239897,0.0146729582921,0.00612525036559,0.0102279754356,0.0254711136222,0.0371454544365,0.0480443798006,0.0429370552301,0.00119908025954,0.000491302052978,0.0559635125101,0.0526867099106,0.0200507398695,0.058090928942,0.00329988519661,0.0314362831414
121.822486877,0.000211148391827,0.0139825111255,0.00581339141354,0.00972751248628,0.0244687329978,0.0359338372946,0.046716529876,0.0416527353227,0.00122011231724,0.000562351604458,0.0545768849552,0.0513289868832,0.0191891305149,0.056676004082,0.00318440143019,0.0303098578006
121.824752808,0.000236964056967,0.013432815671,0.00560278212652,0.00935064908117,0.0236151199788,0.0348479449749,0.0454776100814,0.0404737181962,0.00128522480372,0.000655583979096,0.05324851349,0.0500418767333,0.0184732917696,0.0553091242909,0.00314981187694,0.0293203312904
121.827041626,0.000265226728516,0.0130304787308,0.00549708446488,0.00910289958119,0.0229156017303,0.0338911227882,0.0443298481405,0.0394026450813,0.0013851019321,0.000760823662858,0.0519804097712,0.0488274022937,0.0179093200713,0.053992357105,0.00319284945726,0.0284719765186
121.829353333,0.000294799625408,0.0127773117274,0.00549393706024,0.00898441113532,0.0223723128438,0.0330649577081,0.043274641037,0.0384410098195,0.00150987040251,0.000871841504704,0.0507742203772,0.047687035054,0.0174995418638,0.0527275204659,0.00330450176261,0.0277667772025
121.831680298,0.000324919063132,0.0126695120707,0.00558489887044,0.00898931920528,0.0219837091863,0.0323690958321,0.042312502861,0.0375890135765,0.00165106495842,0.000984952202998,0.0496311746538,0.0466217063367,0.017241820693,0.0515161603689,0.00347225531004,0.0272041056305
121.834037781,0.000355066906195,0.0126976575702,0.00575692160055,0.00910626538098,0.0217443387955,0.0318011008203,0.0414430126548,0.0368455164135,0.00180217134766,0.00109791941941,0.0485521033406,0.0456317216158,0.0171293653548,0.0503595210612,0.00368274375796,0.0267805531621
121.836418152,0.000384883402148,0.012847633101,0.0059946407564,0.00931993033737,0.0216450262815,0.0313564799726,0.0406648106873,0.0362080074847,0.00195841840468,0.00120932399295,0.0475374124944,0.0447168089449,0.0171511042863,0.0492585711181,0.00392365455627,0.02648993209
121.838821411,0.000414112058934,0.0131021654233,0.00628254050389,0.00961301196367,0.0216734260321,0.031028766185,0.039975579828,0.0356726385653,0.00211636722088,0.0013182220282,0.0465870797634,0.0438760630786,0.0172925610095,0.0482139550149,0.00418460648507,0.0263235326856
121.841247559,0.000442565389676,0.0134425647557,0.0066064116545,0.00996805448085,0.021814821288,0.030809763819,0.0393721275032,0.0352343022823,0.00227353512309,0.00142395822331,0.0457006581128,0.0431080050766,0.0175370592624,0.0472260415554,0.00445728376508,0.0262705050409
121.843704224,0.000470103143016,0.0138502446935,0.00695404410362,0.0103687504306,0.0220530927181,0.0306898728013,0.0388504415751,0.0348868183792,0.00242811185308,0.00152606202755,0.0448773056269,0.0424105897546,0.0178669523448,0.0462948903441,0.00473520439118,0.0263184346259
121.846183777,0.000496618973557,0.0143078071997,0.00731535907835,0.0108006568626,0.0223716069013,0.0306584667414,0.0384057871997,0.0346230752766,0.00257876212709,0.0016241860576,0.0441157706082,0.0417812615633,0.0182647202164,0.0454202704132,0.00501338113099,0.0264539197087
121.848693848,0.000522031157743,0.0147996712476,0.00768223591149,0.0112514449283,0.0227540303022,0.0307042915374,0.0380328297615,0.0344352945685,0.00272448756732,0.00171807000879,0.0434144586325,0.041217006743,0.0187137797475,0.0446016788483,0.00528799043968,0.0266631804407
121.851226807,0.000546276918612,0.0153123233467,0.00804822891951,0.0117108440027,0.023184902966,0.0308158732951,0.0377257950604,0.0343152359128,0.00286453659646,0.00180751830339,0.0427714623511,0.0407144166529,0.0191989988089,0.0438383556902,0.00555610330775,0.0269325561821
121.853790283,0.000569308409467,0.0158343054354,0.00840826053172,0.0121704507619,0.0236500203609,0.030981849879,0.0374785810709,0.0342544429004,0.00299834064208,0.00189238379244,0.042184587568,0.0402697809041,0.0197069533169,0.0431293062866,0.00581547152251,0.0272489544004
121.856384277,0.000591089541558,0.016356067732,0.00875835400075,0.0126234591007,0.0241366568953,0.031191278249,0.0372849367559,0.0342444628477,0.00312547036447,0.00197255890816,0.0416514053941,0.0398791618645,0.0202259905636,0.0424733273685,0.00606437306851,0.0276001170278
121.859008789,0.00061159406323,0.0168697498739,0.00909540895373,0.0130644105375,0.0246336311102,0.0314338281751,0.0371385775506,0.0342770293355,0.00324560538866,0.00204796832986,0.0411693230271,0.0395384728909,0.0207461714745,0.0418690256774,0.00630148733035,0.0279748495668
121.861663818,0.000630804279353,0.0173689574003,0.00941701885313,0.0134889641777,0.0251312721521,0.0316999703646,0.0370333231986,0.0343442223966,0.00335851171985,0.00211856351234,0.0407356023788,0.0392435602844,0.0212591383606,0.0413148589432,0.00652581453323,0.028363103047
121.864356995,0.000648709363304,0.0178485326469,0.009721333161,0.0138936908916,0.0256213452667,0.0319810397923,0.036963198334,0.0344385951757,0.00346402474679,0.00218432047404,0.0403474569321,0.0389902889729,0.0217579528689,0.0408091656864,0.00673660589382,0.0287560094148
121.867073059,0.000665304833092,0.0183043647557,0.0100069493055,0.0142759187147,0.0260969251394,0.0322693064809,0.0369225256145,0.0345532596111,0.00356203899719,0.00224523385987,0.0400020480156,0.0387746021152,0.0222369153053,0.0403501912951,0.00693331612274,0.0291458647698
121.869827271,0.000680591678247,0.0187332220376,0.0102728251368,0.0146335903555,0.0265522673726,0.0325579605997,0.0369059927762,0.0346819460392,0.00365249766037,0.00230131810531,0.0396965742111,0.0385925918818,0.0226914100349,0.0399361252785,0.00711556244642,0.029526071623
121.872619629,0.00069457560312,0.0191326010972,0.0105182146654,0.0149651607499,0.0269826743752,0.0328411012888,0.0369087234139,0.0348190404475,0.00373538373969,0.00235260184854,0.0394282899797,0.0384405478835,0.0231177546084,0.0395651347935,0.00728310272098,0.02989105694
121.875442505,0.000707266619429,0.0195006113499,0.0107426121831,0.0152695085853,0.0273843724281,0.0331136994064,0.0369262844324,0.0349595844746,0.00381071749143,0.00239912909456,0.0391945615411,0.038314986974,0.0235130693763,0.0392353720963,0.00743580423295,0.0302361883223
121.878311157,0.000718678464182,0.0198358893394,0.0109457168728,0.0155458664522,0.0277543906122,0.0333715192974,0.036954715848,0.0350992716849,0.00387854757719,0.0024409557227,0.0389928743243,0.0382127016783,0.0238751471043,0.038945030421,0.00757363298908,0.0305576939136
121.881210327,0.000728828134015,0.0201375000179,0.0111273946241,0.0157937575132,0.028090454638,0.0336110889912,0.0369905456901,0.0352344326675,0.00393895059824,0.00247814971954,0.0388208813965,0.0381307825446,0.0242023840547,0.0386923328042,0.00769663183019,0.0308525525033
121.884155273,0.000737735652365,0.0204048715532,0.0112876519561,0.0160129591823,0.0283909030259,0.0338296145201,0.0370307713747,0.0353619903326,0.0039920238778,0.0025107874535,0.0386764034629,0.0380666144192,0.0244936551899,0.0384755879641,0.00780491484329,0.0311184339225
121.887138367,0.000745423487388,0.0206377524883,0.0114266145974,0.0162034519017,0.0286545995623,0.0340249165893,0.0370728634298,0.0354794375598,0.00403788592666,0.00253895483911,0.0385574586689,0.0380179062486,0.0247482806444,0.038293171674,0.00789865106344,0.0313535965979
121.890167236,0.000751916435547,0.0208361446857,0.0115445107222,0.0163653958589,0.0288808625191,0.0341953858733,0.037114713341,0.0355847850442,0.00407667085528,0.00256274524145,0.038462266326,0.0379826650023,0.0249659325927,0.038143556565,0.00797806121409,0.031556840986
121.893241882,0.000757240981329,0.0210002828389,0.0116416495293,0.0164991021156,0.0290694069117,0.0343399010599,0.0371546521783,0.035676535219,0.00410852814093,0.00258225831203,0.0383892431855,0.0379592142999,0.0251466110349,0.0380253270268,0.00804340653121,0.0317274332047
121.896362305,0.000761425413657,0.0211305841804,0.0117184137926,0.0166050065309,0.0292202867568,0.0344577953219,0.0371914021671,0.0357536263764,0.00413361750543,0.00259759859182,0.038337007165,0.0379461683333,0.0252905711532,0.0379371680319,0.0080949831754,0.031865041703
121.899528503,0.000764499243814,0.0212276317179,0.01177524589,0.0166836474091,0.0293338485062,0.0345488004386,0.0372240357101,0.0358153991401,0.00415211031213,0.00260887551121,0.0383043736219,0.0379424132407,0.025398304686,0.0378778763115,0.00813311710954,0.0319697037339
121.902748108,0.000766493030824,0.0212921462953,0.0118126394227,0.0167356636375,0.0294107012451,0.0346129946411,0.037251971662,0.0358615517616,0.00416418537498,0.00261620222591,0.0382903590798,0.0379471182823,0.0254705045372,0.0378463603556,0.00815815851092,0.0320417620242
121.906013489,0.000767437973991,0.0213249642402,0.0118311289698,0.0167617611587,0.0294516663998,0.03465077281,0.0372749306262,0.0358921252191,0.00417002756149,0.00261969375424,0.0382941439748,0.0379596799612,0.0255080237985,0.0378416366875,0.00817047897726,0.0320818461478
121.909339905,0.00076736632036,0.0213270168751,0.0118312835693,0.0167627129704,0.0294577591121,0.0346628054976,0.0372929088771,0.0359074324369,0.00416982825845,0.00261946767569,0.0383150950074,0.0379797294736,0.0255118701607,0.0378628335893,0.00817046221346,0.0320908166468
121.912719727,0.000766310084146,0.0212993267924,0.0118137020618,0.016739346087,0.0294301621616,0.0346500128508,0.0373061597347,0.0359080508351,0.00416378024966,0.00261564250104,0.0383527204394,0.0380071029067,0.0254831686616,0.03790916875,0.00815850961953,0.0320697464049
121.916160583,0.000764302036259,0.0212429817766,0.011779001914,0.0166925285012,0.0293701998889,0.0346135087311,0.0373151414096,0.0358947962523,0.00415207957849,0.0026083367411,0.0384066775441,0.0380418151617,0.0254231523722,0.0379799641669,0.00813502818346,0.0320199094713
121.919662476,0.000761374481954,0.0211591273546,0.0117278210819,0.0166231673211,0.0292793214321,0.0345546230674,0.0373205281794,0.0358686894178,0.00413492368534,0.00259766937234,0.0384767539799,0.038084063679,0.0253331512213,0.0380746275187,0.00810043234378,0.0319427214563
121.923225403,0.000757559668273,0.0210489649326,0.01166081056,0.0165321994573,0.0291590839624,0.0344748385251,0.0373231545091,0.0358309261501,0.00411250907928,0.00258375797421,0.0385628528893,0.0381341725588,0.0252145733684,0.0381926335394,0.00805514026433,0.0318397469819
