Frequency,N8757,N8758,N8763,N8788,N8811,N8813,N8815,N8932,N8973,N8975,N9020,N9024,N9038,N9048,N9103,N2969,N2970,N2983,N2996,N3011,N3016,N3281,N3788,N3789
121.818016052,1.22424948215,0.921335041523,0.631174325943,2.19441747665,1.76716446877,2.12114191055,1.95928966999,2.19589710236,0.189440980554,0.0411679632962,2.22821760178,2.24325656891,1.50562047958,0.370411366224,2.17165851593,0.00339670665562,0.00454244436696,0.00289013097063,0.00365280383267,0.00546167604625,0.00362310302444,0.00186900258996,0.00519459648058,0.00298550771549
121.820243835,1.29263663292,0.974339842796,0.668980240822,2.29412126541,1.86007320881,2.22603821754,2.05892801285,2.30108308792,0.201709747314,0.0447100363672,2.33046221733,2.34818005562,1.58698368073,0.39367300272,2.27065062523,0.00377392186783,0.00497376965359,0.00320966052823,0.00403198366985,0.00567620713264,0.00354151194915,0.00218237307854,0.00557967508212,0.00315488665365
121.822486877,1.3605517149,1.02695834637,0.706457138062,2.39200115204,1.95232117176,2.32998847961,2.15784096718,2.40519094467,0.213806882501,0.0482145473361,2.43113040924,2.45173859596,1.6678276062,0.416677802801,2.36762928963,0.00415416108444,0.0053987018764,0.00357745192014,0.00446494296193,0.0060348380357,0.00347257265821,0.00252351304516,0.00605913763866,0.00332481833175
121.824752808,1.42767572403,1.07894468307,0.743438363075,2.487844944,2.04349064827,2.43257403374,2.25558996201,2.50782990456,0.225691229105,0.0516649968922,2.52994942665,2.55360198021,1.74777007103,0.439333438873,2.46242260933,0.00453325547278,0.00581566477194,0.00397436413914,0.00493098143488,0.00650308234617,0.00341626047157,0.00287763192318,0.00660360604525,0.00349414208904
121.827041626,1.493735075,1.13008832932,0.779781460762,2.58145904541,2.13321948051,2.53342485428,2.35179305077,2.60865545273,0.237327337265,0.0550480484962,2.62667155266,2.65347456932,1.82648086548,0.46156078577,2.5548684597,0.00490818638355,0.00622337218374,0.00438700383529,0.00541528826579,0.00704871676862,0.00337234511971,0.00323585653678,0.00718976696953,0.00366187421605
121.829353333,1.55849182606,1.1802072525,0.81536346674,2.67266392708,2.22119092941,2.63221621513,2.44611573219,2.70736026764,0.248684227467,0.0583526603878,2.72107434273,2.75109219551,1.90367293358,0.483291506767,2.64481639862,0.00527669116855,0.00662074564025,0.00480611016974,0.0059073981829,0.00764518463984,0.00334039190784,0.0035926415585,0.00780002307147,0.00382717885077
121.831680298,1.62173986435,1.22914338112,0.850077629089,2.76129674911,2.30712771416,2.72865986824,2.53826284409,2.80367326736,0.259734779596,0.061569545418,2.81295585632,2.84621739388,1.97909581661,0.504466235638,2.73212885857,0.00563701987267,0.00700686546043,0.00522520439699,0.00639985082671,0.00827196985483,0.00331977661699,0.00394434155896,0.00842132791877,0.00398933840916
121.834037781,1.68329870701,1.27675890923,0.883831083775,2.84720945358,2.39078712463,2.82250213623,2.62797641754,2.89735198021,0.270455092192,0.0646907836199,2.90213441849,2.93863940239,2.05253076553,0.525033056736,2.8166782856,0.00598778389394,0.00738093629479,0.00563965691254,0.00688723055646,0.00891366973519,0.00330970622599,0.00428843777627,0.00904401112348,0.00414773868397
121.836418152,1.74301087856,1.32293391228,0.916542708874,2.9302687645,2.47195601463,2.91351866722,2.71502828598,2.98818302155,0.28082421422,0.0677095800638,2.98844814301,3.02816939354,2.12378692627,0.544946670532,2.89834904671,0.00632786192,0.00774227036163,0.00604607537389,0.00736552290618,0.00955880992115,0.00330925337039,0.00462311320007,0.00966084003448,0.00430184835568
121.838821411,1.80073952675,1.36756396294,0.948142170906,3.01035475731,2.55044817924,3.00151252747,2.79921984673,3.07597756386,0.290823787451,0.0706201121211,3.07175207138,3.11463975906,2.19269728661,0.564167618752,2.97703814507,0.00665633426979,0.0080902678892,0.00644191727042,0.00783168897033,0.0101988092065,0.00331739080139,0.00494700763375,0.0102663347498,0.00445121154189
121.841247559,1.8563657999,1.41055858135,0.978568434715,3.08736181259,2.62610173225,3.08631086349,2.88037729263,3.16057085991,0.300437778234,0.0734173730016,3.15191936493,3.19790458679,2.25911712646,0.582661628723,3.05265378952,0.00697244051844,0.00842441245914,0.0068252380006,0.00828338693827,0.0108271902427,0.0033330314327,0.00525907613337,0.0108562894166,0.00459543708712
121.843704224,1.90978717804,1.45183980465,1.0077688694,3.16119909286,2.69877672195,3.16776561737,2.95835089684,3.24181938171,0.309652417898,0.0760970935225,3.22883915901,3.27783584595,2.32292199135,0.600399315357,3.12511634827,0.00727555109188,0.00874426029623,0.00719452695921,0.00871878955513,0.0114390160888,0.00335506396368,0.00555850239471,0.0114274369553,0.00473418878391
121.846183777,1.96091663837,1.49134159088,1.0356990099,3.23178720474,2.76835465431,3.24574899673,3.03301262856,3.31960082054,0.318455994129,0.0786556974053,3.30241703987,3.35432529449,2.38400506973,0.617355585098,3.19435763359,0.0075651477091,0.00904943980277,0.0075485999696,0.00913645606488,0.0120304832235,0.00338238454424,0.00584463961422,0.0119772171602,0.00486718257889
121.848693848,2.00968122482,1.52900838852,1.06232154369,3.29906105995,2.83473420143,3.32015299797,3.10425400734,3.39381217957,0.326838731766,0.0810902193189,3.3725733757,3.42728090286,2.44227766991,0.633509516716,3.26032090187,0.00784080568701,0.00933963991702,0.00788652244955,0.00953524932265,0.0125986430794,0.00341392611153,0.00611697789282,0.0125036165118,0.00499418005347
121.851226807,2.05602073669,1.56479489803,1.08760595322,3.36296772957,2.89783358574,3.3908905983,3.1719865799,3.4643676281,0.33479270339,0.083398245275,3.43924355507,3.49662709236,2.49766588211,0.648844242096,3.32296180725,0.00810218509287,0.00961461197585,0.00820756424218,0.00991427060217,0.0131412008777,0.00344867701642,0.00637511629611,0.0130050498992,0.00511498330161
121.853790283,2.09988760948,1.59866464138,1.11152803898,3.42346692085,2.95758628845,3.4578897953,3.2361395359,3.53120017052,0.342311859131,0.0855779200792,3.5023765564,3.56230521202,2.55011105537,0.663346350193,3.38224601746,0.00834902189672,0.00987416878343,0.00851115491241,0.0102728223428,0.0136563749984,0.0034856966231,0.00661874888465,0.0134802768007,0.00522943399847
121.856384277,2.14124464989,1.63059031963,1.13406968117,3.48052954674,3.01394224167,3.52109718323,3.29665756226,3.59425806999,0.349391639233,0.0876279100776,3.56193590164,3.62426996231,2.59956789017,0.677006006241,3.43815016747,0.00858111865819,0.0101181743667,0.00879686325788,0.0106103718281,0.0141427973285,0.00352412485518,0.00684764748439,0.013928340748,0.00533740827814
121.859008789,2.18006682396,1.66055262089,1.15521812439,3.53413915634,3.06686496735,3.58047509193,3.35350179672,3.6535050869,0.356029123068,0.0895473137498,3.61789655685,3.68249130249,2.6460044384,0.689816355705,3.49066281319,0.00879834126681,0.0103465449065,0.00906437635422,0.0109265279025,0.0145994238555,0.00356318778358,0.00706165703014,0.0143485236913,0.00543881440535
121.861663818,2.21633791924,1.68853962421,1.1749663353,3.58428835869,3.11633205414,3.63599967957,3.40664863586,3.70891976357,0.36222293973,0.0913357138634,3.67024683952,3.73695254326,2.68940091133,0.701773881912,3.53978013992,0.0090006114915,0.0105592478067,0.00931347999722,0.0112210223451,0.0150254964828,0.00360219785944,0.00726068485528,0.014740309678,0.0055335899815
121.864356995,2.25005125999,1.71454656124,1.19331157207,3.63098144531,3.16233444214,3.68766212463,3.45608615875,3.76049423218,0.367973029613,0.0929930731654,3.71898651123,3.78764939308,2.72974801064,0.712877690792,3.58551049232,0.00918790604919,0.010756297037,0.00954405032098,0.0114936949685,0.0154204852879,0.00364055391401,0.00744469370693,0.0151033569127,0.0056217010133
121.867073059,2.28120851517,1.73857569695,1.21025562286,3.67423200607,3.20487356186,3.73546552658,3.50181698799,3.80823230743,0.373280674219,0.0945197567344,3.76412510872,3.83458971977,2.76704788208,0.723129630089,3.62786889076,0.00936024729162,0.0109377484769,0.00975604169071,0.0117444805801,0.0157840568572,0.00367773720063,0.0076136989519,0.0154374744743,0.00570313818753
121.869827271,2.30982017517,1.76063489914,1.22580516338,3.71406292915,3.2439622879,3.7794251442,3.5438542366,3.85215091705,0.378148406744,0.0959164947271,3.80568361282,3.87779188156,2.80131101608,0.732533931732,3.6668806076,0.00951770320535,0.0111036980525,0.00994948018342,0.0119733987376,0.0161160510033,0.00371330720372,0.00776776205748,0.0157426018268,0.00577791547403
121.872619629,2.33590316772,1.78073775768,1.2399699688,3.75050544739,3.27962422371,3.8195681572,3.58222317696,3.89227700233,0.382579833269,0.0971843525767,3.84369182587,3.91728496552,2.83255791664,0.741097211838,3.70257806778,0.0096603827551,0.0112542835996,0.0101244514808,0.0121805435047,0.0164164546877,0.00374689698219,0.00790698640049,0.0160188004375,0.00584606826305
121.875442505,2.35948133469,1.79890298843,1.25276398659,3.783598423,3.31189131737,3.85593056679,3.61695742607,3.92864775658,0.386579692364,0.0983246788383,3.87818813324,3.95310711861,2.86081647873,0.748828053474,3.73500084877,0.00978843308985,0.0113896718249,0.0102810990065,0.0123660778627,0.016685385257,0.00377820711583,0.00803151261061,0.0162662286311,0.00590765103698
121.878311157,2.38058519363,1.81515431404,1.26420402527,3.81338810921,3.34080386162,3.88855910301,3.64810061455,3.96130943298,0.390153497458,0.0993391275406,3.90921878815,3.9853053093,2.88612270355,0.755737006664,3.76419591904,0.00990203022957,0.0115100648254,0.0104196146131,0.0125302234665,0.0169230662286,0.00380700058304,0.00814151670784,0.0164851378649,0.00596273690462
121.881210327,2.39925003052,1.82951927185,1.27430987358,3.83992695808,3.36641073227,3.91750788689,3.67570447922,3.99031662941,0.393307805061,0.10022957623,3.93683791161,4.01393461227,2.90851831436,0.761836349964,3.79021596909,0.0100013837218,0.0116156935692,0.0105402357876,0.0126732531935,0.0171298254281,0.00383309694007,0.00823720451444,0.016675863415,0.00601141387597
121.884155273,2.41551733017,1.84202933311,1.28310406208,3.86327457428,3.38876628876,3.94283866882,3.69982790947,4.01573181152,0.396049886942,0.100998140872,3.96110510826,4.03905630112,2.92805218697,0.767139911652,3.81311917305,0.0100867319852,0.0117068104446,0.0106432382017,0.0127954920754,0.017306080088,0.00385636743158,0.0083188097924,0.0168388038874,0.00605378393084
121.887138367,2.42943096161,1.85271966457,1.29061126709,3.88349366188,3.40793251991,3.96462035179,3.72053670883,4.03762245178,0.398387640715,0.101647138596,3.98208642006,4.06073856354,2.94477796555,0.771662771702,3.83296847343,0.0101583329961,0.0117836976424,0.0107289301232,0.0128973014653,0.0174523089081,0.00387673056684,0.00838658958673,0.0169744286686,0.00608996301889
121.890167236,2.44104099274,1.86162805557,1.29685866833,3.90065312386,3.42397522926,3.98292732239,3.73790168762,4.05606460571,0.400329560041,0.102179042995,3.99985265732,4.07905483246,2.95875382423,0.775421380997,3.8498313427,0.0102164661512,0.0118466485292,0.0107976505533,0.0129790809005,0.0175690688193,0.00389414676465,0.00844082050025,0.0170832537115,0.00612007733434
121.893241882,2.45039892197,1.86879456043,1.30187451839,3.91482567787,3.43696570396,3.997838974,3.7519993782,4.07113599777,0.401884704828,0.102596506476,4.01448011398,4.09408283234,2.9700422287,0.778432965279,3.86377906799,0.010261433199,0.0118959797546,0.0108497655019,0.0130412597209,0.0176569670439,0.00390861416236,0.00848179869354,0.0171658433974,0.0061442614533
121.896362305,2.45756006241,1.87426221371,1.30568897724,3.92608642578,3.44697928429,4.00943994522,3.76291012764,4.08292102814,0.403062611818,0.102902270854,4.02604579926,4.105905056,2.97870922089,0.780716061592,3.87488532066,0.0102935424075,0.0119320191443,0.0108856586739,0.0130842933431,0.017716653645,0.00392016582191,0.00850983522832,0.0172227974981,0.00616266066208
121.899528503,2.46258187294,1.87807512283,1.30833351612,3.9345138073,3.45409345627,4.01781654358,3.77071785927,4.09150743484,0.403872996569,0.103099197149,4.03463363647,4.11460781097,2.98482275009,0.782289385796,3.88322710991,0.0103131216019,0.0119551056996,0.010905736126,0.013108657673,0.0177488252521,0.00392886484042,0.0085252514109,0.0172547549009,0.00617542443797
121.902748108,2.46552371979,1.88027906418,1.30984032154,3.94018864632,3.45838928223,4.02306079865,3.77550935745,4.09698486328,0.404325991869,0.103190213442,4.04032707214,4.12027788162,2.98845458031,0.783172547817,3.88888311386,0.010320504196,0.0119655886665,0.010910413228,0.0131148463115,0.0177542064339,0.00393480202183,0.00852837879211,0.0172623749822,0.00618271064013
121.906013489,2.46644639969,1.88092112541,1.31024229527,3.94319272041,3.45994997025,4.02526426315,3.7773733139,4.09944534302,0.404431939125,0.103178337216,4.04321241379,4.12300682068,2.9896774292,0.783385574818,3.89193344116,0.010316031985,0.0119638247415,0.0109001183882,0.0131033658981,0.0177335478365,0.00393809471279,0.00851955451071,0.0172463413328,0.00618467992172
121.909339905,2.46541213989,1.88004887104,1.30957305431,3.94360995293,3.4588599205,4.0245218277,3.77640104294,4.09898328781,0.40420126915,0.103066571057,4.04337787628,4.12288570404,2.98856472969,0.782948613167,3.89245891571,0.0103000495583,0.01195016969,0.0108752883971,0.0130747333169,0.0176876187325,0.00393888028339,0.00849912408739,0.0172073487192,0.00618149526417
121.912719727,2.46248245239,1.87771034241,1.30786681175,3.94152355194,3.45520353317,4.02092838287,3.77268338203,4.09569263458,0.403644442558,0.102857984602,4.04091119766,4.12000656128,2.98519206047,0.781882107258,3.89054131508,0.0102729070932,0.0119249867275,0.0108363619074,0.0130294691771,0.0176172107458,0.00393731845543,0.00846743024886,0.017146108672,0.00617332244292
121.916160583,2.45772075653,1.87395393848,1.3051571846,3.93701815605,3.44906759262,4.01458024979,3.76631259918,4.08966970444,0.402772039175,0.10255561769,4.03590202332,4.11446332932,2.97963428497,0.780206501484,3.88626265526,0.0102349510416,0.0118886325508,0.0107837812975,0.0129680978134,0.0175231155008,0.00393358571455,0.00842481758446,0.0170633327216,0.006160330493
121.919662476,2.45118951797,1.86882805824,1.3014780283,3.93017721176,3.44053649902,4.00557231903,3.75738096237,4.08100891113,0.401594519615,0.102162517607,4.02843761444,4.10634899139,2.97196650505,0.777942240238,3.87970399857,0.0101865306497,0.0118414694443,0.0107179898769,0.0128911454231,0.0174061339349,0.00392787624151,0.00837162975222,0.016959739849,0.0061426856555
121.923225403,2.44295120239,1.8623803854,1.29686319828,3.92108392715,3.42969608307,3.99400091171,3.74597978592,4.06980657578,0.400122284889,0.101681664586,4.01860618591,4.09575462341,2.96226358414,0.775109529495,3.87094569206,0.0101279877126,0.011783846654,0.0106394235045,0.0127991298214,0.0172670707107,0.00392039911821,0.00830820761621,0.0168360453099,0.00612055463716
121.926864624,2.43306732178,1.85465872288,1.29134583473,3.90982031822,3.4166302681,3.97995948792,3.73219966888,4.05615520477,0.398365497589,0.101116023958,4.00649499893,4.08277177811,2.95059943199,0.771728217602,3.86006736755,0.0100596603006,0.0117161124945,0.0105485180393,0.0126925706863,0.0171067230403,0.0039113778621,0.00823488365859,0.0166929606348,0.00609410414472
121.93057251,2.42159819603,1.84570908546,1.284958601,3.89646673203,3.40142250061,3.9635412693,3.71613001823,4.0401468277,0.396334260702,0.100468471646,3.99218964577,4.06749105453,2.9370470047,0.767817914486,3.84714698792,0.00998187903315,0.0116386059672,0.0104456990957,0.0125719700009,0.0169258844107,0.00390104786493,0.00815198384225,0.0165311861783,0.00606349576265
121.93434906,2.40860366821,1.83557748795,1.27773344517,3.88110208511,3.38415336609,3.94483685493,3.69785785675,4.02187347412,0.394038289785,0.0997418314219,3.97577261925,4.05000019073,2.92167711258,0.763397872448,3.83226084709,0.00989496521652,0.0115516576916,0.0103313839063,0.0124378297478,0.0167253445834,0.00388965709135,0.00805982574821,0.016351416707,0.0060288910754
121.938209534,2.39414095879,1.82430839539,1.26970136166,3.86380314827,3.36490249634,3.92393541336,3.67746925354,4.00142192841,0.39148709178,0.0989388152957,3.95732593536,4.03038406372,2.90455985069,0.758486449718,3.81548261642,0.00979923270643,0.0114555833861,0.010205979459,0.0122906332836,0.0165058784187,0.00387746444903,0.00795871764421,0.0161543302238,0.00599044654518
121.942146301,2.37826657295,1.81194472313,1.26089251041,3.84464383125,3.34374713898,3.90092277527,3.65504693985,3.9788787365,0.388689786196,0.0980620309711,3.93692874908,4.00872659683,2.88576292992,0.753101706505,3.79688405991,0.00969498045743,0.0113506903872,0.0100698806345,0.012130850926,0.0162682551891,0.00386474025436,0.00784895569086,0.0159405916929,0.00594831537455
121.946174622,2.36103487015,1.7985278368,1.2513358593,3.82369565964,3.32076144218,3.875882864,3.63067126274,3.95432686806,0.385655194521,0.0971139892936,3.91465687752,3.98510837555,2.86535096169,0.747260868549,3.77653431892,0.00958249531686,0.0112372692674,0.00992346834391,0.0119589399546,0.0160132236779,0.00385176390409,0.00773082021624,0.0157108511776,0.00590264517814
121.950294495,2.34249711037,1.78409814835,1.24105894566,3.80102753639,3.29601669312,3.84889554977,3.60441923141,3.9278459549,0.382391691208,0.0960970595479,3.89058351517,3.95960617065,2.8433868885,0.740980446339,3.75449919701,0.00946205109358,0.0111155929044,0.00976710859686,0.0117753371596,0.0157415252179,0.00383882503957,0.00760458130389,0.0154657401145,0.00585357891396
121.95451355,2.32270383835,1.76869308949,1.23008835316,3.77670454979,3.26958155632,3.82003736496,3.57636499405,3.89951276779,0.378907084465,0.0950134769082,3.86477899551,3.93229413033,2.81993103027,0.734275996685,3.73084068298,0.0093339048326,0.010985923931,0.009601152502,0.0115804644302,0.0154538881034,0.00382622308098,0.00747049087659,0.0152058666572,0.00580125488341
121.958839417,2.30170106888,1.75234889984,1.21844887733,3.75078821182,3.24152088165,3.78938174248,3.54657816887,3.86939930916,0.375208884478,0.0938653126359,3.83730840683,3.90324211121,2.7950398922,0.727162241936,3.70561814308,0.00919829681516,0.0108484942466,0.00942593254149,0.0113747213036,0.01515102759,0.00381426583044,0.00732878455892,0.0149318277836,0.00574580300599
121.963272095,2.27953386307,1.73509919643,1.20616388321,3.72333669662,3.21189618111,3.75699687004,3.5151257515,3.83757448196,0.371303856373,0.0926544815302,3.80823516846,3.87251591682,2.76876711845,0.719652831554,3.67888712883,0.00905544776469,0.0107035264373,0.00924176443368,0.0111584877595,0.0148336496204,0.00380327156745,0.00717967934906,0.014644196257,0.0056873485446
121.967819214,2.25624275208,1.71697509289,1.19325482845,3.69440293312,3.18076395988,3.72294712067,3.48206949234,3.80410218239,0.367198377848,0.0913826972246,3.77761626244,3.84017777443,2.74116253853,0.711760401726,3.65069794655,0.00890555884689,0.0105512132868,0.0090489462018,0.0109321260825,0.0145024517551,0.00379356672056,0.00702337315306,0.0143435234204,0.00562600791454
121.972496033,2.23186612129,1.69800579548,1.17974150181,3.66403651237,3.14817786217,3.68729233742,3.44746637344,3.76904177666,0.362898021936,0.0900515019894,3.74550533295,3.80628371239,2.71227288246,0.703496396542,3.62109732628,0.008748809807,0.0103917242959,0.00884775351733,0.0106959706172,0.0141581306234,0.00378548842855,0.0068600429222,0.0140303494409,0.00556189194322
121.977302551,2.20643782616,1.67821705341,1.16564154625,3.63228154182,3.11418509483,3.65008711815,3.41136956215,3.73244762421,0.358407735825,0.0886621922255,3.71195077896,3.77088618279,2.6821398735,0.694870829582,3.59012699127,0.00858535524458,0.0102252028883,0.00863844621927,0.0104503380135,0.0138013847172,0.00377938244492,0.00668984139338,0.0137051930651,0.00549510261044
121.982261658,2.17998838425,1.65763175488,1.15097022057,3.59917664528,3.07882905006,3.61137938499,3.37382602692,3.69436788559,0.353731691837,0.0872158557177,3.6769952774,3.73403143883,2.65080070496,0.685892403126,3.5578224659,0.00841532368213,0.0100517617539,0.00842126179487,0.0101955207065,0.0134329246357,0.00377560709603,0.00651289941743,0.0133685637265,0.00542573118582
121.987373352,2.15254449844,1.6362695694,1.13574051857,3.56475496292,3.04214787483,3.5712120533,3.33487677574,3.65484523773,0.348873227835,0.0857132896781,3.64067578316,3.69575858116,2.618288517,0.676568388939,3.52421426773,0.00823881849647,0.00987148098648,0.00819641817361,0.0099317887798,0.0130534851924,0.00377453002147,0.00632932176813,0.0130209568888,0.00535386241972
121.992652893,2.12412714958,1.61414647102,1.11996293068,3.52904272079,3.00417232513,3.5296216011,3.29455661774,3.61391615868,0.343834757805,0.0841550081968,3.60302233696,3.65610194206,2.58463001251,0.66690403223,3.48932552338,0.00805590860546,0.00968439970165,0.00796411652118,0.00965939369053,0.0126638356596,0.00377653352916,0.00613918434829,0.0126628698781,0.00527956942096
121.99811554,2.0947535038,1.59127438068,1.10364449024,3.4920592308,2.9649271965,3.48663592339,3.25289368629,3.57160830498,0.338617533445,0.0825411900878,3.56405830383,3.61508703232,2.54984736443,0.656903028488,3.45317316055,0.00786662846804,0.00949051976204,0.00772453751415,0.00937856454402,0.0122648067772,0.00378201366402,0.00594253512099,0.0122948009521,0.00520291412249
122.00378418,2.0644338131,1.56766057014,1.08678936958,3.45381569862,2.92442989349,3.4422750473,3.20990800858,3.52794265747,0.333221793175,0.0808716490865,3.52379870415,3.5727314949,2.51395440102,0.646566569805,3.41576457024,0.00767097389325,0.00928978994489,0.00747784785926,0.00908951554447,0.0118573112413,0.00379138533026,0.00573938898742,0.0119172688574,0.00512394681573
122.009674072,2.033172369,1.54330730438,1.06939733028,3.41431307793,2.88268852234,3.39655017853,3.16560983658,3.48292946815,0.327646255493,0.0791457369924,3.48224854469,3.52904391289,2.47695875168,0.635893523693,3.37709879875,0.007468896918,0.00908210594207,0.00722420308739,0.00879244599491,0.0114423902705,0.00380508368835,0.00552972825244,0.011530822143,0.00504270382226
122.015800476,2.00096607208,1.51821053028,1.05146420002,3.37354254723,2.83970236778,3.34946036339,3.1200003624,3.43656897545,0.321887999773,0.0773623436689,3.43940281868,3.48402070999,2.43885827065,0.624879837036,3.3371617794,0.00726029649377,0.00886729639024,0.00696375314146,0.00848755519837,0.0110212583095,0.0038235723041,0.00531349983066,0.0111360680312,0.00495920469984
122.022201538,1.96780228615,1.49235928059,1.03298008442,3.33148217201,2.79545807838,3.30099368095,3.07306790352,3.38884854317,0.315942317247,0.0755196884274,3.39524269104,3.43764686584,2.39964103699,0.613517999649,3.2959280014,0.00704501476139,0.00864511076361,0.00669665122405,0.0081750433892,0.0105953812599,0.00384734827094,0.00509061291814,0.0107337012887,0.00487345410511
122.028900146,1.93365824223,1.4657343626,1.01392900944,3.28809332848,2.7499294281,3.2511203289,3.02478647232,3.33974051476,0.309802085161,0.0736153274775,3.34973502159,3.38989019394,2.35928344727,0.601796150208,3.2533557415,0.0068228226155,0.00841520261019,0.00642307149246,0.00785513687879,0.0101665686816,0.00387695478275,0.004860940855,0.0103245545179,0.00478543294594
122.035942078,1.89849817753,1.4383058548,0.994287192822,3.24331951141,2.70307278633,3.19979453087,2.97511196136,3.28919792175,0.303457319736,0.0716458708048,3.30282688141,3.34070062637,2.317745924,0.58969771862,3.20938301086,0.0065934038721,0.0081771062687,0.00614323141053,0.00752811133862,0.00973712559789,0.00391299417242,0.00462432298809,0.00990966707468,0.00469509884715
122.043373108,1.86226975918,1.41003108025,0.974020898342,3.19707918167,2.65482354164,3.14694619179,2.92398023605,3.23715162277,0.296894401312,0.0696068182588,3.25444221497,3.29000449181,2.27497124672,0.577199339867,3.16392254829,0.00635634362698,0.00793020613492,0.00585743272677,0.00719433324412,0.00931005179882,0.00395615305752,0.00438057212159,0.00949038285762,0.00460237823427
122.051246643,1.82490038872,1.38085067272,0.953084170818,3.14926028252,2.6050901413,3.09247469902,2.87129640579,3.18350243568,0.290095061064,0.0674921944737,3.20447325706,3.23769664764,2.23087763786,0.564269542694,3.11685585976,0.00611109565943,0.00767369102687,0.00556612201035,0.00685433251783,0.00888932961971,0.00400722771883,0.00412949407473,0.00906850676984,0.00450715981424
122.059631348,1.78628969193,1.35068380833,0.931414484978,3.09970879555,2.55374598503,3.03624033928,2.81693029404,3.12811088562,0.283034801483,0.0652941092849,3.15277290344,3.18363189697,2.18535280228,0.550866007805,3.06802010536,0.00585695216432,0.00740649038926,0.00526999682188,0.0065089087002,0.00848034396768,0.00406717462465,0.00387092493474,0.00864653941244,0.00440928153694
122.068634033,1.7463003397,1.319419384,0.908926486969,3.04821372032,2.50061607361,2.97805047035,2.7607011795,3.0707859993,0.275680601597,0.0630020275712,3.09913778305,3.12760972977,2.13824129105,0.536931097507,3.01719450951,0.00559299299493,0.00712717790157,0.00497018219903,0.00615931907669,0.00809048861265,0.00413717795163,0.00360481464304,0.00822803191841,0.00430851662531
122.07837677,1.70474278927,1.28690457344,0.885503292084,2.99448347092,2.44545698166,2.91763687134,2.70235753059,3.0112593174,0.267987251282,0.0606017000973,3.04328560829,3.06935143471,2.08932852745,0.52238625288,2.96407318115,0.0053180125542,0.00683382060379,0.00466853613034,0.0058075953275,0.00773004163057,0.00421876087785,0.00333139114082,0.00781816802919,0.00420454563573
122.089027405,1.66134905815,1.25292408466,0.860980689526,2.93810462952,2.38792514801,2.85461783409,2.64154219627,2.94915127754,0.259891450405,0.0580733828247,2.98481631279,3.00846076012,2.0383105278,0.507121145725,2.90822482109,0.00503041921183,0.00652373488992,0.00436819437891,0.00545710558072,0.00741344084963,0.00431396439672,0.00305151287466,0.00742469634861,0.00409691547975
122.100837708,1.61573052406,1.21716594696,0.835120499134,2.87847328186,2.32751989365,2.78843593597,2.57773447037,2.88390493393,0.251301586628,0.0553888007998,2.92314434052,2.94435834885,1.98474478722,0.490976125002,2.84901857376,0.00472806347534,0.0061930580996,0.00407458376139,0.00511358724907,0.00716114183888,0.0044256709516,0.00276744132861,0.0070595019497,0.00398496864364
122.114181519,1.56729447842,1.17915511131,0.807560563087,2.81466126442,2.26347565651,2.71823835373,2.5101377964,2.81466841698,0.242077916861,0.0525053925812,2.85737037659,2.87615585327,1.92795729637,0.473708182573,2.78548455238,0.00440797489136,0.00583594897762,0.00379737280309,0.00478713493794,0.00700244866312,0.00455820839852,0.00248461938463,0.00674135331064,0.00386770954356
122.129684448,1.51507222652,1.13811480999,0.77770870924,2.74513483047,2.1945374012,2.64262127876,2.43744397163,2.74003601074,0.231991171837,0.0493544377387,2.78601026535,2.80238556862,1.86684405804,0.454919725657,2.71601986885,0.00406590523198,0.00544290104881,0.00355444522575,0.00449627963826,0.00698040658608,0.00471865711734,0.00221601617523,0.00650107581168,0.0037435288541
122.148506165,1.45728993416,1.09262442589,0.744481265545,2.66704726219,2.11840391159,2.55900216103,2.35725164413,2.65741872787,0.220619693398,0.0458119809628,2.70631337166,2.72033715248,1.79938340187,0.433881670237,2.63764548302,0.00369552336633,0.00499660149217,0.00338070606813,0.00427726376802,0.00716286478564,0.00492011429742,0.00199331832118,0.00639275182039,0.00360953831114
122.173339844,1.389991045,1.03951573372,0.705458641052,2.57392835617,2.02992939949,2.46157956123,2.26418542862,2.56098651886,0.207014352083,0.0416067391634,2.61204886436,2.62388420105,1.72106587887,0.408961683512,2.54357647896,0.00328706647269,0.00445866864175,0.00335187418386,0.00421018479392,0.00767954718322,0.00519247585908,0.00189723679796,0.0065263682045,0.00345946848392
122.214378357,1.29908037186,0.96750742197,0.652003288269,2.44203567505,1.9107247591,2.32948303223,2.13900852203,2.42969632149,0.187742769718,0.0358037762344,2.48047184944,2.49077391624,1.61582863331,0.374304354191,2.40882587433,0.00282925995998,0.0036942595616,0.00370422517881,0.00455417530611,0.00895385630429,0.00564693054184,0.00217232480645,0.00725332694128,0.00327203981578
122.400138855,1.10759162903,0.814833819866,0.534312307835,2.07051348686,1.65632760525,2.03088331223,1.87053704262,2.12341308594,0.138679951429,0.0258867554367,2.13243079185,2.15749526024,1.39722812176,0.293228179216,2.01217746735,0.00340708484873,0.0022345778998,0.00681216223165,0.00804566033185,0.0153520191088,0.00741338683292,0.00482342438772,0.0122903753072,0.00304075563326
